anio,prov_id,prov_nombre,grupo_edad,sexo,proy_pob
2013,66,Salta,25 a 29,Mujer,49237
2013,66,Salta,30 a 34,Mujer,47602
2013,66,Salta,35 a 39,Mujer,44198
2013,66,Salta,40 a 44,Mujer,36863
2013,66,Salta,45 a 49,Mujer,31753
2013,66,Salta,50 a 54,Mujer,28684
2013,66,Salta,55 a 59,Mujer,25425
2013,66,Salta,60 a 64,Mujer,21928
2013,66,Salta,65 a 69,Mujer,17349
2013,66,Salta,70 a 74,Mujer,13146
2013,66,Salta,75 a 79,Mujer,9873
2013,66,Salta,80+,Varón,7703
2013,66,Salta,20 a 24,Varón,58265
2013,66,Salta,25 a 29,Varón,47561
2013,66,Salta,30 a 34,Varón,45189
2013,66,Salta,35 a 39,Varón,41690
2013,66,Salta,40 a 44,Varón,34872
2013,66,Salta,45 a 49,Varón,30351
2013,66,Salta,50 a 54,Varón,27212
2013,66,Salta,55 a 59,Varón,23709
2013,66,Salta,60 a 64,Varón,20046
2013,66,Salta,65 a 69,Varón,15446
2013,66,Salta,70 a 74,Varón,11330
2013,66,Salta,75 a 79,Varón,7882
2013,70,San Juan,80+,Mujer,8674
2013,70,San Juan,20 a 24,Mujer,30206
2013,70,San Juan,25 a 29,Mujer,26552
2013,70,San Juan,30 a 34,Mujer,25949
2013,70,San Juan,35 a 39,Mujer,24842
2013,70,San Juan,40 a 44,Mujer,21530
2013,70,San Juan,45 a 49,Mujer,18649
2013,70,San Juan,50 a 54,Mujer,17683
2013,70,San Juan,55 a 59,Mujer,16708
2013,70,San Juan,60 a 64,Mujer,15311
2013,70,San Juan,65 a 69,Mujer,12816
2013,70,San Juan,70 a 74,Mujer,9726
2013,70,San Juan,75 a 79,Mujer,7008
2013,70,San Juan,80+,Varón,4971
2013,70,San Juan,20 a 24,Varón,30928
2013,70,San Juan,25 a 29,Varón,27067
2013,70,San Juan,30 a 34,Varón,26035
2013,70,San Juan,35 a 39,Varón,24651
2013,70,San Juan,40 a 44,Varón,20708
2013,70,San Juan,45 a 49,Varón,17505
2013,70,San Juan,50 a 54,Varón,16107
2013,70,San Juan,55 a 59,Varón,14743
2013,70,San Juan,60 a 64,Varón,13298
2013,70,San Juan,65 a 69,Varón,10769
2013,70,San Juan,70 a 74,Varón,7552
2013,70,San Juan,75 a 79,Varón,4965
2013,74,San Luis,80+,Mujer,6056
2013,74,San Luis,20 a 24,Mujer,19041
2013,74,San Luis,25 a 29,Mujer,17038
2013,74,San Luis,30 a 34,Mujer,17444
2013,74,San Luis,35 a 39,Mujer,16638
2013,74,San Luis,40 a 44,Mujer,13902
2013,74,San Luis,45 a 49,Mujer,12396
2013,74,San Luis,50 a 54,Mujer,11599
2013,74,San Luis,55 a 59,Mujer,10603
2013,74,San Luis,60 a 64,Mujer,9438
2013,74,San Luis,65 a 69,Mujer,7930
2013,74,San Luis,70 a 74,Mujer,6072
2013,74,San Luis,75 a 79,Mujer,4456
2013,74,San Luis,80+,Varón,3253
2013,74,San Luis,20 a 24,Varón,19213
2013,74,San Luis,25 a 29,Varón,16846
2013,74,San Luis,30 a 34,Varón,17078
2013,74,San Luis,35 a 39,Varón,16490
2013,74,San Luis,40 a 44,Varón,13987
2013,74,San Luis,45 a 49,Varón,12507
2013,74,San Luis,50 a 54,Varón,11434
2013,74,San Luis,55 a 59,Varón,10225
2013,74,San Luis,60 a 64,Varón,8890
2013,74,San Luis,65 a 69,Varón,7166
2013,74,San Luis,70 a 74,Varón,5068
2013,74,San Luis,75 a 79,Varón,3317
2013,78,Santa Cruz,80+,Mujer,1822
2013,78,Santa Cruz,20 a 24,Mujer,11963
2013,78,Santa Cruz,25 a 29,Mujer,12500
2013,78,Santa Cruz,30 a 34,Mujer,13185
2013,78,Santa Cruz,35 a 39,Mujer,11787
2013,78,Santa Cruz,40 a 44,Mujer,9189
2013,78,Santa Cruz,45 a 49,Mujer,7768
2013,78,Santa Cruz,50 a 54,Mujer,6824
2013,78,Santa Cruz,55 a 59,Mujer,5543
2013,78,Santa Cruz,60 a 64,Mujer,4338
2013,78,Santa Cruz,65 a 69,Mujer,3234
2013,78,Santa Cruz,70 a 74,Mujer,2362
2013,78,Santa Cruz,75 a 79,Mujer,1646
2013,78,Santa Cruz,80+,Varón,1164
2013,78,Santa Cruz,20 a 24,Varón,12777
2013,78,Santa Cruz,25 a 29,Varón,13648
2013,78,Santa Cruz,30 a 34,Varón,14424
2013,78,Santa Cruz,35 a 39,Varón,12928
2013,78,Santa Cruz,40 a 44,Varón,9948
2013,78,Santa Cruz,45 a 49,Varón,8455
2013,78,Santa Cruz,50 a 54,Varón,7552
2013,78,Santa Cruz,55 a 59,Varón,6102
2013,78,Santa Cruz,60 a 64,Varón,4501
2013,78,Santa Cruz,65 a 69,Varón,3043
2013,78,Santa Cruz,70 a 74,Varón,2019
2013,78,Santa Cruz,75 a 79,Varón,1322
2013,82,Santa Fe,80+,Mujer,70990
2013,82,Santa Fe,20 a 24,Mujer,137877
2013,82,Santa Fe,25 a 29,Mujer,133566
2013,82,Santa Fe,30 a 34,Mujer,130440
2013,82,Santa Fe,35 a 39,Mujer,119685
2013,82,Santa Fe,40 a 44,Mujer,99662
2013,82,Santa Fe,45 a 49,Mujer,92721
2013,82,Santa Fe,50 a 54,Mujer,90555
2013,82,Santa Fe,55 a 59,Mujer,84548
2013,82,Santa Fe,60 a 64,Mujer,77710
2013,82,Santa Fe,65 a 69,Mujer,67297
2013,82,Santa Fe,70 a 74,Mujer,55916
2013,82,Santa Fe,75 a 79,Mujer,46908
2013,82,Santa Fe,80+,Varón,32409
2013,82,Santa Fe,20 a 24,Varón,138549
2013,82,Santa Fe,25 a 29,Varón,133812
2013,82,Santa Fe,30 a 34,Varón,129831
2013,82,Santa Fe,35 a 39,Varón,117309
2013,82,Santa Fe,40 a 44,Varón,96589
2013,82,Santa Fe,45 a 49,Varón,88556
2013,82,Santa Fe,50 a 54,Varón,84831
2013,82,Santa Fe,55 a 59,Varón,77750
2013,82,Santa Fe,60 a 64,Varón,68554
2013,82,Santa Fe,65 a 69,Varón,55090
2013,82,Santa Fe,70 a 74,Varón,41737
2013,82,Santa Fe,75 a 79,Varón,30157
2013,86,Santiago del Estero,80+,Mujer,10276
2013,86,Santiago del Estero,20 a 24,Mujer,39702
2013,86,Santiago del Estero,25 a 29,Mujer,33481
2013,86,Santiago del Estero,30 a 34,Mujer,33296
2013,86,Santiago del Estero,35 a 39,Mujer,30819
2013,86,Santiago del Estero,40 a 44,Mujer,24767
2013,86,Santiago del Estero,45 a 49,Mujer,20976
2013,86,Santiago del Estero,50 a 54,Mujer,19618
2013,86,Santiago del Estero,55 a 59,Mujer,18082
2013,86,Santiago del Estero,60 a 64,Mujer,15570
2013,86,Santiago del Estero,65 a 69,Mujer,12546
2013,86,Santiago del Estero,70 a 74,Mujer,9996
2013,86,Santiago del Estero,75 a 79,Mujer,7776
2013,86,Santiago del Estero,80+,Varón,5840
2013,86,Santiago del Estero,20 a 24,Varón,40139
2013,86,Santiago del Estero,25 a 29,Varón,32389
2013,86,Santiago del Estero,30 a 34,Varón,31629
2013,86,Santiago del Estero,35 a 39,Varón,29657
2013,86,Santiago del Estero,40 a 44,Varón,24675
2013,86,Santiago del Estero,45 a 49,Varón,21324
2013,86,Santiago del Estero,50 a 54,Varón,19645
2013,86,Santiago del Estero,55 a 59,Varón,18155
2013,86,Santiago del Estero,60 a 64,Varón,15607
2013,86,Santiago del Estero,65 a 69,Varón,11821
2013,86,Santiago del Estero,70 a 74,Varón,8593
2013,86,Santiago del Estero,75 a 79,Varón,5877
2013,90,Tierra del Fuego,80+,Mujer,18943
2013,90,Tierra del Fuego,20 a 24,Mujer,69021
2013,90,Tierra del Fuego,25 a 29,Mujer,61303
2013,90,Tierra del Fuego,30 a 34,Mujer,59259
2013,90,Tierra del Fuego,35 a 39,Mujer,54766
2013,90,Tierra del Fuego,40 a 44,Mujer,43391
2013,90,Tierra del Fuego,45 a 49,Mujer,38308
2013,90,Tierra del Fuego,50 a 54,Mujer,37619
2013,90,Tierra del Fuego,55 a 59,Mujer,35989
2013,90,Tierra del Fuego,60 a 64,Mujer,31038
2013,90,Tierra del Fuego,65 a 69,Mujer,24008
2013,90,Tierra del Fuego,70 a 74,Mujer,17888
2013,90,Tierra del Fuego,75 a 79,Mujer,14114
2013,90,Tierra del Fuego,80+,Varón,10336
2013,90,Tierra del Fuego,20 a 24,Varón,69013
2013,90,Tierra del Fuego,25 a 29,Varón,60394
2013,90,Tierra del Fuego,30 a 34,Varón,57986
2013,90,Tierra del Fuego,35 a 39,Varón,52991
2013,90,Tierra del Fuego,40 a 44,Varón,41510
2013,90,Tierra del Fuego,45 a 49,Varón,36232
2013,90,Tierra del Fuego,50 a 54,Varón,34706
2013,90,Tierra del Fuego,55 a 59,Varón,33359
2013,90,Tierra del Fuego,60 a 64,Varón,28881
2013,90,Tierra del Fuego,65 a 69,Varón,21164
2013,90,Tierra del Fuego,70 a 74,Varón,14312
2013,90,Tierra del Fuego,75 a 79,Varón,9730
2013,94,Tucumán,80+,Mujer,642
2013,94,Tucumán,20 a 24,Mujer,5798
2013,94,Tucumán,25 a 29,Mujer,5948
2013,94,Tucumán,30 a 34,Mujer,6263
2013,94,Tucumán,35 a 39,Mujer,5713
2013,94,Tucumán,40 a 44,Mujer,4772
2013,94,Tucumán,45 a 49,Mujer,4437
2013,94,Tucumán,50 a 54,Mujer,4059
2013,94,Tucumán,55 a 59,Mujer,2980
2013,94,Tucumán,60 a 64,Mujer,2043
2013,94,Tucumán,65 a 69,Mujer,1325
2013,94,Tucumán,70 a 74,Mujer,829
2013,94,Tucumán,75 a 79,Mujer,549
2013,94,Tucumán,80+,Varón,333
2013,94,Tucumán,20 a 24,Varón,6096
2013,94,Tucumán,25 a 29,Varón,6246
2013,94,Tucumán,30 a 34,Varón,6649
2013,94,Tucumán,35 a 39,Varón,5998
2013,94,Tucumán,40 a 44,Varón,4815
2013,94,Tucumán,45 a 49,Varón,4480
2013,94,Tucumán,50 a 54,Varón,4358
2013,94,Tucumán,55 a 59,Varón,3318
2013,94,Tucumán,60 a 64,Varón,2199
2013,94,Tucumán,65 a 69,Varón,1346
2013,94,Tucumán,70 a 74,Varón,750
2013,94,Tucumán,75 a 79,Varón,431
2018,2,Buenos Aires,80+,Mujer,100797
2018,2,Buenos Aires,20 a 24,Mujer,100120
2018,2,Buenos Aires,25 a 29,Mujer,111328
2018,2,Buenos Aires,30 a 34,Mujer,122194
2018,2,Buenos Aires,35 a 39,Mujer,118330
2018,2,Buenos Aires,40 a 44,Mujer,114001
2018,2,Buenos Aires,45 a 49,Mujer,100838
2018,2,Buenos Aires,50 a 54,Mujer,87990
2018,2,Buenos Aires,55 a 59,Mujer,87545
2018,2,Buenos Aires,60 a 64,Mujer,86172
2018,2,Buenos Aires,65 a 69,Mujer,80077
2018,2,Buenos Aires,70 a 74,Mujer,71969
2018,2,Buenos Aires,75 a 79,Mujer,59528
2018,2,Buenos Aires,80+,Varón,44205
2018,2,Buenos Aires,20 a 24,Varón,98589
2018,2,Buenos Aires,25 a 29,Varón,106619
2018,2,Buenos Aires,30 a 34,Varón,116251
2018,2,Buenos Aires,35 a 39,Varón,112354
2018,2,Buenos Aires,40 a 44,Varón,106598
2018,2,Buenos Aires,45 a 49,Varón,90836
2018,2,Buenos Aires,50 a 54,Varón,76151
2018,2,Buenos Aires,55 a 59,Varón,71665
2018,2,Buenos Aires,60 a 64,Varón,66342
2018,2,Buenos Aires,65 a 69,Varón,57610
2018,2,Buenos Aires,70 a 74,Varón,47577
2018,2,Buenos Aires,75 a 79,Varón,34952
2018,6,CABA,80+,Mujer,320908
2018,6,CABA,20 a 24,Mujer,636609
2018,6,CABA,25 a 29,Mujer,658129
2018,6,CABA,30 a 34,Mujer,628204
2018,6,CABA,35 a 39,Mujer,609032
2018,6,CABA,40 a 44,Mujer,586658
2018,6,CABA,45 a 49,Mujer,508661
2018,6,CABA,50 a 54,Mujer,455774
2018,6,CABA,55 a 59,Mujer,426594
2018,6,CABA,60 a 64,Mujer,390313
2018,6,CABA,65 a 69,Mujer,349411
2018,6,CABA,70 a 74,Mujer,290137
2018,6,CABA,75 a 79,Mujer,219934
2018,6,CABA,80+,Varón,156238
2018,6,CABA,20 a 24,Varón,653209
2018,6,CABA,25 a 29,Varón,666296
2018,6,CABA,30 a 34,Varón,629665
2018,6,CABA,35 a 39,Varón,601354
2018,6,CABA,40 a 44,Varón,571321
2018,6,CABA,45 a 49,Varón,489076
2018,6,CABA,50 a 54,Varón,429207
2018,6,CABA,55 a 59,Varón,391282
2018,6,CABA,60 a 64,Varón,344756
2018,6,CABA,65 a 69,Varón,290896
2018,6,CABA,70 a 74,Varón,223391
2018,6,CABA,75 a 79,Varón,148887
2018,10,Catamarca,80+,Mujer,5643
2018,10,Catamarca,20 a 24,Mujer,18045
2018,10,Catamarca,25 a 29,Mujer,15620
2018,10,Catamarca,30 a 34,Mujer,13806
2018,10,Catamarca,35 a 39,Mujer,14283
2018,10,Catamarca,40 a 44,Mujer,13920
2018,10,Catamarca,45 a 49,Mujer,11453
2018,10,Catamarca,50 a 54,Mujer,9828
2018,10,Catamarca,55 a 59,Mujer,8935
2018,10,Catamarca,60 a 64,Mujer,8084
2018,10,Catamarca,65 a 69,Mujer,6902
2018,10,Catamarca,70 a 74,Mujer,5338
2018,10,Catamarca,75 a 79,Mujer,3888
2018,10,Catamarca,80+,Varón,3096
2018,10,Catamarca,20 a 24,Varón,19009
2018,10,Catamarca,25 a 29,Varón,16311
2018,10,Catamarca,30 a 34,Varón,13938
2018,10,Catamarca,35 a 39,Varón,14207
2018,10,Catamarca,40 a 44,Varón,13687
2018,10,Catamarca,45 a 49,Varón,11319
2018,10,Catamarca,50 a 54,Varón,9716
2018,10,Catamarca,55 a 59,Varón,8816
2018,10,Catamarca,60 a 64,Varón,7871
2018,10,Catamarca,65 a 69,Varón,6445
2018,10,Catamarca,70 a 74,Varón,4616
2018,10,Catamarca,75 a 79,Varón,3006
2018,14,Chaco,80+,Mujer,71435
2018,14,Chaco,20 a 24,Mujer,147534
2018,14,Chaco,25 a 29,Mujer,147768
2018,14,Chaco,30 a 34,Mujer,136457
2018,14,Chaco,35 a 39,Mujer,132033
2018,14,Chaco,40 a 44,Mujer,123704
2018,14,Chaco,45 a 49,Mujer,105077
2018,14,Chaco,50 a 54,Mujer,96254
2018,14,Chaco,55 a 59,Mujer,91365
2018,14,Chaco,60 a 64,Mujer,84004
2018,14,Chaco,65 a 69,Mujer,77596
2018,14,Chaco,70 a 74,Mujer,65935
2018,14,Chaco,75 a 79,Mujer,50310
2018,14,Chaco,80+,Varón,34923
2018,14,Chaco,20 a 24,Varón,149714
2018,14,Chaco,25 a 29,Varón,149126
2018,14,Chaco,30 a 34,Varón,136372
2018,14,Chaco,35 a 39,Varón,130713
2018,14,Chaco,40 a 44,Varón,121275
2018,14,Chaco,45 a 49,Varón,100482
2018,14,Chaco,50 a 54,Varón,90306
2018,14,Chaco,55 a 59,Varón,84225
2018,14,Chaco,60 a 64,Varón,73833
2018,14,Chaco,65 a 69,Varón,63922
2018,14,Chaco,70 a 74,Varón,50389
2018,14,Chaco,75 a 79,Varón,34195
2018,18,Chubut,80+,Mujer,14557
2018,18,Chubut,20 a 24,Mujer,51870
2018,18,Chubut,25 a 29,Mujer,46593
2018,18,Chubut,30 a 34,Mujer,38545
2018,18,Chubut,35 a 39,Mujer,36019
2018,18,Chubut,40 a 44,Mujer,33847
2018,18,Chubut,45 a 49,Mujer,29172
2018,18,Chubut,50 a 54,Mujer,27080
2018,18,Chubut,55 a 59,Mujer,25433
2018,18,Chubut,60 a 64,Mujer,22384
2018,18,Chubut,65 a 69,Mujer,18579
2018,18,Chubut,70 a 74,Mujer,14223
2018,18,Chubut,75 a 79,Mujer,10620
2018,18,Chubut,80+,Varón,7859
2018,18,Chubut,20 a 24,Varón,52948
2018,18,Chubut,25 a 29,Varón,45825
2018,18,Chubut,30 a 34,Varón,36593
2018,18,Chubut,35 a 39,Varón,33997
2018,18,Chubut,40 a 44,Varón,31267
2018,18,Chubut,45 a 49,Varón,27081
2018,18,Chubut,50 a 54,Varón,25424
2018,18,Chubut,55 a 59,Varón,23834
2018,18,Chubut,60 a 64,Varón,20915
2018,18,Chubut,65 a 69,Varón,17188
2018,18,Chubut,70 a 74,Varón,12329
2018,18,Chubut,75 a 79,Varón,7898
2018,22,Córdoba,80+,Mujer,12940
2018,22,Córdoba,20 a 24,Mujer,56351
2018,22,Córdoba,25 a 29,Mujer,49726
2018,22,Córdoba,30 a 34,Mujer,42133
2018,22,Córdoba,35 a 39,Mujer,40248
2018,22,Córdoba,40 a 44,Mujer,36357
2018,22,Córdoba,45 a 49,Mujer,30253
2018,22,Córdoba,50 a 54,Mujer,27466
2018,22,Córdoba,55 a 59,Mujer,25665
2018,22,Córdoba,60 a 64,Mujer,22379
2018,22,Córdoba,65 a 69,Mujer,17686
2018,22,Córdoba,70 a 74,Mujer,13067
2018,22,Córdoba,75 a 79,Mujer,9828
2018,22,Córdoba,80+,Varón,6892
2018,22,Córdoba,20 a 24,Varón,57755
2018,22,Córdoba,25 a 29,Varón,49092
2018,22,Córdoba,30 a 34,Varón,39866
2018,22,Córdoba,35 a 39,Varón,37800
2018,22,Córdoba,40 a 44,Varón,34144
2018,22,Córdoba,45 a 49,Varón,28381
2018,22,Córdoba,50 a 54,Varón,25891
2018,22,Córdoba,55 a 59,Varón,24234
2018,22,Córdoba,60 a 64,Varón,21067
2018,22,Córdoba,65 a 69,Varón,16215
2018,22,Córdoba,70 a 74,Varón,10989
2018,22,Córdoba,75 a 79,Varón,7019
2018,26,Corrientes,80+,Mujer,7156
2018,26,Corrientes,20 a 24,Mujer,22714
2018,26,Corrientes,25 a 29,Mujer,22569
2018,26,Corrientes,30 a 34,Mujer,23313
2018,26,Corrientes,35 a 39,Mujer,23615
2018,26,Corrientes,40 a 44,Mujer,21550
2018,26,Corrientes,45 a 49,Mujer,17372
2018,26,Corrientes,50 a 54,Mujer,14926
2018,26,Corrientes,55 a 59,Mujer,13642
2018,26,Corrientes,60 a 64,Mujer,11811
2018,26,Corrientes,65 a 69,Mujer,9684
2018,26,Corrientes,70 a 74,Mujer,7394
2018,26,Corrientes,75 a 79,Mujer,5337
2018,26,Corrientes,80+,Varón,3909
2018,26,Corrientes,20 a 24,Varón,23777
2018,26,Corrientes,25 a 29,Varón,23129
2018,26,Corrientes,30 a 34,Varón,23878
2018,26,Corrientes,35 a 39,Varón,24724
2018,26,Corrientes,40 a 44,Varón,22131
2018,26,Corrientes,45 a 49,Varón,17366
2018,26,Corrientes,50 a 54,Varón,14635
2018,26,Corrientes,55 a 59,Varón,13338
2018,26,Corrientes,60 a 64,Varón,11213
2018,26,Corrientes,65 a 69,Varón,8715
2018,26,Corrientes,70 a 74,Varón,6155
2018,26,Corrientes,75 a 79,Varón,3950
2018,30,Entre Ríos,80+,Mujer,24977
2018,30,Entre Ríos,20 a 24,Mujer,55755
2018,30,Entre Ríos,25 a 29,Mujer,51291
2018,30,Entre Ríos,30 a 34,Mujer,47789
2018,30,Entre Ríos,35 a 39,Mujer,47541
2018,30,Entre Ríos,40 a 44,Mujer,44958
2018,30,Entre Ríos,45 a 49,Mujer,38560
2018,30,Entre Ríos,50 a 54,Mujer,35136
2018,30,Entre Ríos,55 a 59,Mujer,33589
2018,30,Entre Ríos,60 a 64,Mujer,30447
2018,30,Entre Ríos,65 a 69,Mujer,26966
2018,30,Entre Ríos,70 a 74,Mujer,22559
2018,30,Entre Ríos,75 a 79,Mujer,17458
2018,30,Entre Ríos,80+,Varón,11458
2018,30,Entre Ríos,20 a 24,Varón,57526
2018,30,Entre Ríos,25 a 29,Varón,52131
2018,30,Entre Ríos,30 a 34,Varón,47115
2018,30,Entre Ríos,35 a 39,Varón,46422
2018,30,Entre Ríos,40 a 44,Varón,43921
2018,30,Entre Ríos,45 a 49,Varón,37557
2018,30,Entre Ríos,50 a 54,Varón,33631
2018,30,Entre Ríos,55 a 59,Varón,30873
2018,30,Entre Ríos,60 a 64,Varón,27145
2018,30,Entre Ríos,65 a 69,Varón,23101
2018,30,Entre Ríos,70 a 74,Varón,17767
2018,30,Entre Ríos,75 a 79,Varón,12055
2018,34,Formosa,80+,Mujer,6274
2018,34,Formosa,20 a 24,Mujer,28239
2018,34,Formosa,25 a 29,Mujer,23546
2018,34,Formosa,30 a 34,Mujer,19105
2018,34,Formosa,35 a 39,Mujer,18768
2018,34,Formosa,40 a 44,Mujer,17851
2018,34,Formosa,45 a 49,Mujer,15624
2018,34,Formosa,50 a 54,Mujer,14183
2018,34,Formosa,55 a 59,Mujer,13021
2018,34,Formosa,60 a 64,Mujer,11617
2018,34,Formosa,65 a 69,Mujer,9156
2018,34,Formosa,70 a 74,Mujer,6864
2018,34,Formosa,75 a 79,Mujer,5066
2018,34,Formosa,80+,Varón,4526
2018,34,Formosa,20 a 24,Varón,29801
2018,34,Formosa,25 a 29,Varón,23519
2018,34,Formosa,30 a 34,Varón,17603
2018,34,Formosa,35 a 39,Varón,17217
2018,34,Formosa,40 a 44,Varón,16573
2018,34,Formosa,45 a 49,Varón,14751
2018,34,Formosa,50 a 54,Varón,13866
2018,34,Formosa,55 a 59,Varón,12771
2018,34,Formosa,60 a 64,Varón,10962
2018,34,Formosa,65 a 69,Varón,8582
2018,34,Formosa,70 a 74,Varón,6078
2018,34,Formosa,75 a 79,Varón,4210
2018,38,Jujuy,80+,Mujer,8412
2018,38,Jujuy,20 a 24,Mujer,33721
2018,38,Jujuy,25 a 29,Mujer,30017
2018,38,Jujuy,30 a 34,Mujer,26606
2018,38,Jujuy,35 a 39,Mujer,27396
2018,38,Jujuy,40 a 44,Mujer,25938
2018,38,Jujuy,45 a 49,Mujer,21274
2018,38,Jujuy,50 a 54,Mujer,18038
2018,38,Jujuy,55 a 59,Mujer,16390
2018,38,Jujuy,60 a 64,Mujer,14559
2018,38,Jujuy,65 a 69,Mujer,12205
2018,38,Jujuy,70 a 74,Mujer,9434
2018,38,Jujuy,75 a 79,Mujer,6706
2018,38,Jujuy,80+,Varón,5309
2018,38,Jujuy,20 a 24,Varón,34677
2018,38,Jujuy,25 a 29,Varón,29829
2018,38,Jujuy,30 a 34,Varón,25514
2018,38,Jujuy,35 a 39,Varón,26527
2018,38,Jujuy,40 a 44,Varón,24998
2018,38,Jujuy,45 a 49,Varón,19930
2018,38,Jujuy,50 a 54,Varón,16399
2018,38,Jujuy,55 a 59,Varón,14502
2018,38,Jujuy,60 a 64,Varón,12696
2018,38,Jujuy,65 a 69,Varón,10592
2018,38,Jujuy,70 a 74,Varón,7698
2018,38,Jujuy,75 a 79,Varón,5194
2018,42,La Pampa,80+,Mujer,6843
2018,42,La Pampa,20 a 24,Mujer,13293
2018,42,La Pampa,25 a 29,Mujer,12844
2018,42,La Pampa,30 a 34,Mujer,12389
2018,42,La Pampa,35 a 39,Mujer,12338
2018,42,La Pampa,40 a 44,Mujer,11709
2018,42,La Pampa,45 a 49,Mujer,10394
2018,42,La Pampa,50 a 54,Mujer,9634
2018,42,La Pampa,55 a 59,Mujer,8967
2018,42,La Pampa,60 a 64,Mujer,7957
2018,42,La Pampa,65 a 69,Mujer,7128
2018,42,La Pampa,70 a 74,Mujer,6078
2018,42,La Pampa,75 a 79,Mujer,4792
2018,42,La Pampa,80+,Varón,3858
2018,42,La Pampa,20 a 24,Varón,13990
2018,42,La Pampa,25 a 29,Varón,13231
2018,42,La Pampa,30 a 34,Varón,12351
2018,42,La Pampa,35 a 39,Varón,12222
2018,42,La Pampa,40 a 44,Varón,11591
2018,42,La Pampa,45 a 49,Varón,10116
2018,42,La Pampa,50 a 54,Varón,9393
2018,42,La Pampa,55 a 59,Varón,8756
2018,42,La Pampa,60 a 64,Varón,7754
2018,42,La Pampa,65 a 69,Varón,6714
2018,42,La Pampa,70 a 74,Varón,5289
2018,42,La Pampa,75 a 79,Varón,3680
2018,46,La Rioja,80+,Mujer,4596
2018,46,La Rioja,20 a 24,Mujer,17649
2018,46,La Rioja,25 a 29,Mujer,17304
2018,46,La Rioja,30 a 34,Mujer,14772
2018,46,La Rioja,35 a 39,Mujer,14051
2018,46,La Rioja,40 a 44,Mujer,13015
2018,46,La Rioja,45 a 49,Mujer,10400
2018,46,La Rioja,50 a 54,Mujer,9105
2018,46,La Rioja,55 a 59,Mujer,8338
2018,46,La Rioja,60 a 64,Mujer,7242
2018,46,La Rioja,65 a 69,Mujer,6039
2018,46,La Rioja,70 a 74,Mujer,4502
2018,46,La Rioja,75 a 79,Mujer,3269
2018,46,La Rioja,80+,Varón,2505
2018,46,La Rioja,20 a 24,Varón,18069
2018,46,La Rioja,25 a 29,Varón,17352
2018,46,La Rioja,30 a 34,Varón,14563
2018,46,La Rioja,35 a 39,Varón,13880
2018,46,La Rioja,40 a 44,Varón,12764
2018,46,La Rioja,45 a 49,Varón,10240
2018,46,La Rioja,50 a 54,Varón,8926
2018,46,La Rioja,55 a 59,Varón,8205
2018,46,La Rioja,60 a 64,Varón,7074
2018,46,La Rioja,65 a 69,Varón,5638
2018,46,La Rioja,70 a 74,Varón,3995
2018,46,La Rioja,75 a 79,Varón,2546
2018,50,Mendoza,80+,Mujer,33473
2018,50,Mendoza,20 a 24,Mujer,76913
2018,50,Mendoza,25 a 29,Mujer,77695
2018,50,Mendoza,30 a 34,Mujer,71474
2018,50,Mendoza,35 a 39,Mujer,67690
2018,50,Mendoza,40 a 44,Mujer,64012
2018,50,Mendoza,45 a 49,Mujer,54681
2018,50,Mendoza,50 a 54,Mujer,48316
2018,50,Mendoza,55 a 59,Mujer,45535
2018,50,Mendoza,60 a 64,Mujer,43113
2018,50,Mendoza,65 a 69,Mujer,39723
2018,50,Mendoza,70 a 74,Mujer,32846
2018,50,Mendoza,75 a 79,Mujer,24282
2018,50,Mendoza,80+,Varón,18606
2018,50,Mendoza,20 a 24,Varón,79299
2018,50,Mendoza,25 a 29,Varón,79107
2018,50,Mendoza,30 a 34,Varón,71923
2018,50,Mendoza,35 a 39,Varón,67008
2018,50,Mendoza,40 a 44,Varón,61644
2018,50,Mendoza,45 a 49,Varón,51660
2018,50,Mendoza,50 a 54,Varón,44806
2018,50,Mendoza,55 a 59,Varón,41060
2018,50,Mendoza,60 a 64,Varón,37466
2018,50,Mendoza,65 a 69,Varón,33130
2018,50,Mendoza,70 a 74,Varón,25833
2018,50,Mendoza,75 a 79,Varón,17335
2018,54,Misiones,80+,Mujer,11974
2018,54,Misiones,20 a 24,Mujer,58434
2018,54,Misiones,25 a 29,Mujer,49928
2018,54,Misiones,30 a 34,Mujer,42137
2018,54,Misiones,35 a 39,Mujer,40123
2018,54,Misiones,40 a 44,Mujer,36732
2018,54,Misiones,45 a 49,Mujer,31193
2018,54,Misiones,50 a 54,Mujer,28117
2018,54,Misiones,55 a 59,Mujer,25854
2018,54,Misiones,60 a 64,Mujer,21721
2018,54,Misiones,65 a 69,Mujer,17096
2018,54,Misiones,70 a 74,Mujer,12581
2018,54,Misiones,75 a 79,Mujer,9168
2018,54,Misiones,80+,Varón,7350
2018,54,Misiones,20 a 24,Varón,60387
2018,54,Misiones,25 a 29,Varón,49490
2018,54,Misiones,30 a 34,Varón,40334
2018,54,Misiones,35 a 39,Varón,38438
2018,54,Misiones,40 a 44,Varón,35385
2018,54,Misiones,45 a 49,Varón,29948
2018,54,Misiones,50 a 54,Varón,27330
2018,54,Misiones,55 a 59,Varón,25556
2018,54,Misiones,60 a 64,Varón,21467
2018,54,Misiones,65 a 69,Varón,16357
2018,54,Misiones,70 a 74,Varón,11192
2018,54,Misiones,75 a 79,Varón,7376
2018,58,Neuquén,80+,Mujer,6901
